BHK,Rent,Living Area,Area Type,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Postal Code
4,18000,900,0,2,1,2,0,110001
1,20000,700,0,1,1,1,0,110001
2,9300,500,0,2,1,1,0,110001
3,80000,2000,1,0,0,3,1,110001
2,7500,400,1,1,0,1,0,110001
3,30000,1500,1,2,0,2,1,110001
2,13000,70,0,2,1,1,0,110001
2,8500,60,0,2,1,2,0,110001
3,44300,200,1,1,0,3,1,110001
2,45000,1650,1,0,0,2,1,110001
2,30000,1150,1,2,0,2,1,110001
2,40000,1800,1,0,0,2,1,110001
4,530000,4000,1,1,1,5,1,110001
2,12000,900,0,2,1,1,0,110001
2,13500,700,0,2,1,1,0,110001
2,30000,900,0,2,1,2,0,110001
1,9500,400,0,1,1,1,0,110001
4,200000,2700,1,2,0,4,1,110001
3,30000,2000,0,2,1,3,0,110001
2,9000,450,0,2,1,1,0,110001
2,13000,400,1,2,0,1,1,110001
2,7000,500,0,1,1,1,0,110001
1,18000,450,1,0,1,1,1,110001
1,3500,350,0,2,1,1,0,110001
4,65000,272,1,2,1,4,1,110001
1,19000,545,0,0,1,1,0,110001
2,23000,84,0,1,1,2,0,110001
1,12000,600,0,0,1,1,0,110001
2,15000,75,0,2,1,2,0,110001
3,38000,165,1,1,0,2,0,110001
3,50000,1100,1,2,0,3,1,110001
1,6500,500,0,2,1,1,0,110001
3,35000,150,1,1,0,3,1,110001
2,15000,70,0,1,1,2,0,110001
3,30000,250,0,1,1,2,0,110001
2,10000,70,0,2,1,2,0,110001
1,18000,300,1,1,0,1,1,110001
3,30000,1800,1,1,0,3,1,110001
1,16000,400,1,1,1,1,1,110001
3,22000,1250,0,1,1,2,0,110001
2,9000,480,0,1,1,1,0,110001
2,20200,84,1,1,0,2,1,110001
2,19500,84,1,1,0,2,1,110001
2,21000,600,1,1,0,2,1,110001
2,20000,600,1,1,0,2,1,110001
2,13000,720,0,1,1,2,0,110001
2,6500,75,1,2,1,1,0,110001
3,25000,1000,0,2,1,2,0,110001
2,20000,900,1,1,0,2,1,110001
2,33000,2200,1,1,2,2,0,110001
3,18000,900,1,1,1,1,0,110001
1,13000,550,1,1,1,1,0,110001
2,10000,450,0,0,1,1,0,110001
2,10000,470,0,0,1,2,0,110001
3,23000,125,0,1,1,2,0,110001
1,20000,400,1,0,1,1,1,110001
4,150000,2600,1,1,1,4,0,110001
3,25000,1500,1,1,1,3,1,110001
2,21000,80,0,1,1,1,0,110001
3,30000,1100,1,1,1,2,0,110001
2,22000,1000,0,1,1,2,0,110001
2,14000,800,0,2,1,2,0,110001
2,7000,50,0,0,1,1,0,110001
2,18500,1000,0,1,1,2,0,110001
1,8500,550,1,2,0,1,1,110001
1,8000,450,1,2,0,1,1,110001
2,10000,670,0,0,1,2,0,110001
2,15000,700,0,1,1,1,0,110001
3,37000,125,0,1,0,2,0,110001
3,90000,1872,0,1,1,3,1,110001
2,12000,650,1,2,1,1,1,110001
2,13000,550,1,2,0,2,1,110001
2,22000,84,1,1,0,2,1,110001
1,4000,90,0,2,1,2,0,110001
2,12000,1000,0,2,1,2,0,110001
1,9000,65,0,2,1,1,0,110001
2,14000,75,0,2,1,1,0,110001
1,15000,250,1,0,0,1,1,110001
2,12500,900,0,2,0,2,0,110001
3,30000,900,1,1,0,3,1,110001
2,9500,650,0,2,1,2,0,110001
2,15000,900,0,1,1,2,0,110001
1,12000,800,0,1,1,1,0,110001
1,8000,410,1,2,0,1,0,110001
3,70000,1500,0,0,1,3,0,110001
4,250000,2800,1,2,1,4,0,110001
3,31500,1800,1,1,0,2,1,110001
2,30000,1400,1,1,0,2,1,110001
3,60000,1600,0,1,1,3,0,110001
3,35000,1200,1,1,0,2,1,110001
3,55000,1150,1,2,1,3,1,110001
2,20000,110,0,1,1,1,0,110001
1,6500,300,0,0,1,1,0,110001
2,17000,750,1,1,1,2,1,110001
1,9300,450,1,1,0,1,1,110001
2,7500,410,0,2,1,1,0,110001
2,20000,800,0,0,1,1,0,110001
3,18000,120,0,0,1,3,0,110001
1,15000,650,1,0,0,1,1,110001
2,13000,400,1,2,0,1,1,110001
2,20000,810,0,1,1,2,0,110001
3,12000,700,0,0,1,2,0,110001
2,40000,1125,0,0,1,2,0,110001
2,8000,600,0,2,1,2,0,110001
3,95000,1300,1,0,0,3,1,110001
3,68000,1450,1,1,1,3,1,110001
3,18000,110,0,2,1,2,0,110001
4,130000,3500,1,1,0,6,1,110001
4,150000,4000,1,1,0,7,1,110001
3,75000,2500,1,1,0,4,1,110001
4,110000,3000,1,1,0,5,1,110001
4,150000,3500,1,1,0,6,1,110001
1,10000,240,0,1,0,1,0,110001
3,24000,1250,1,2,0,2,1,110001
3,28000,1000,0,1,1,2,0,110001
3,28000,900,1,2,0,2,0,110001
2,18000,900,1,1,1,2,1,110001
3,27000,1250,1,2,1,3,1,110001
2,17000,650,1,2,1,2,1,110001
3,350000,3200,0,1,1,4,0,110001
2,25000,900,0,1,1,1,0,110001
3,16500,1250,1,2,0,2,1,110001
2,14000,60,1,1,0,2,0,110001
2,18000,90,0,2,1,2,0,110001
2,10000,55,0,2,1,1,0,110001
2,10000,50,0,2,1,1,0,110001
4,100000,400,1,2,1,4,1,110001
2,25000,680,1,0,0,1,1,110001
2,22999,756,1,1,0,2,1,110001
2,6000,500,0,2,1,1,0,110001
2,40000,900,1,0,1,2,0,110001
3,250000,2000,0,0,1,3,0,110001
1,13000,40,1,0,1,1,1,110001
1,14000,100,0,0,1,1,1,110001
2,20000,950,1,1,1,2,0,110001
1,5500,200,1,0,0,1,0,110001
2,32000,900,1,0,1,2,1,110001
2,8000,750,0,1,1,1,0,110001
3,25000,1400,1,2,2,3,1,110001
2,28000,100,1,1,1,2,1,110001
2,22000,100,0,1,1,2,1,110001
1,21000,100,0,1,1,1,1,110001
2,30000,1000,0,1,1,2,1,110001
1,12000,400,1,2,1,1,1,110001
1,15000,70,0,2,1,1,0,110001
1,18000,450,1,0,1,1,0,110001
2,18000,900,1,2,1,1,0,110001
1,10000,42,0,1,1,1,0,110001
1,16000,400,1,0,1,1,1,110001
2,20000,900,1,1,0,2,0,110001
4,28000,1500,1,1,1,2,1,110001
1,7000,70,0,1,1,1,0,110001
2,30000,450,1,0,1,1,0,110001
2,15000,900,1,1,1,1,0,110001
1,8000,500,1,2,1,1,0,110001
1,9000,400,1,2,1,2,1,110001
3,33500,150,1,1,0,2,1,110001
1,9500,450,1,2,1,1,0,110001
2,10000,540,0,2,1,1,0,110001
1,20000,400,1,0,1,1,1,110001
1,10000,450,1,2,1,1,1,110001
1,15000,700,0,2,1,1,0,110001
3,55000,1450,1,0,0,2,1,110001
2,20000,1000,1,1,0,2,1,110001
2,16000,550,1,1,0,2,1,110001
2,23000,900,1,0,1,2,0,110001
3,150000,300,0,1,1,3,1,110001
2,25000,1100,0,2,1,2,0,110001
1,9000,600,1,1,0,1,1,110001
1,11000,450,0,1,0,1,0,110001
2,11500,550,1,2,1,1,1,110001
3,16000,1000,0,2,1,2,1,110001
3,23000,1250,1,2,0,2,1,110001
4,30000,1950,1,1,1,4,1,110001
3,110000,1750,1,1,0,4,1,110001
1,3500,25,0,2,1,1,0,110001
2,12100,700,1,2,0,1,1,110001
2,19000,1800,1,2,0,1,0,110001
2,40000,1000,0,0,1,2,0,110001
2,8000,200,0,2,1,1,0,110001
3,42000,1700,1,1,0,3,1,110001
3,13000,70,0,1,1,2,0,110001
3,44000,1700,1,1,0,3,1,110001
1,11000,450,1,1,0,1,1,110001
3,40000,1350,1,1,0,3,1,110001
4,150000,2550,0,1,1,4,1,110001
2,13000,650,1,2,1,2,1,110001
2,17500,650,1,1,1,2,1,110001
3,14500,1250,1,2,1,3,1,110001
3,24000,1250,1,2,0,2,1,110001
3,30000,1000,1,2,1,2,0,110001
1,10000,500,0,1,1,1,0,110001
1,10000,500,1,1,1,1,1,110001
3,90000,1550,1,1,0,3,1,110001
4,280000,3800,1,1,1,5,1,110001
2,32000,1150,0,2,0,2,0,110001
3,80000,2000,1,2,1,3,1,110001
1,5500,30,1,0,1,1,0,110001
1,6000,50,1,1,0,1,0,110001
3,30000,1205,0,0,1,2,0,110001
3,42000,1450,1,1,0,2,1,110001
1,5500,200,0,2,1,1,0,110001
2,7000,350,0,1,1,2,0,110001
2,10000,700,0,2,0,1,0,110001
1,17000,400,1,0,1,1,1,110001
1,18000,700,0,1,1,1,0,110001
2,14000,1000,1,1,0,2,1,110001
1,17000,450,1,0,1,1,1,110001
3,27000,1200,0,1,2,2,0,110001
3,25000,1200,1,1,0,2,1,110001
2,23000,900,0,1,1,2,0,110001
2,24500,84,1,0,0,2,1,110001
1,10000,200,1,2,1,1,0,110001
2,35000,1300,0,2,0,2,1,110001
2,27000,1300,1,0,1,2,0,110001
1,7000,200,1,2,0,1,1,110001
1,5000,300,1,1,1,1,1,110001
2,5000,550,1,2,1,1,0,110001
2,12000,950,0,1,0,1,0,110001
2,30000,750,1,0,1,2,1,110001
2,25000,950,1,1,1,2,0,110001
1,6000,350,1,1,1,1,1,110001
3,45000,2000,0,2,1,3,0,110001
3,40000,180,1,2,0,3,1,110001
2,8500,60,0,1,1,1,0,110001
2,16500,950,1,2,0,1,1,110001
3,100000,1400,1,1,1,3,1,110001
3,52000,200,1,2,1,2,0,110001
1,12500,450,1,0,1,1,1,110001
2,14000,600,0,2,1,2,0,110001
1,15000,350,0,2,1,1,0,110001
1,5000,300,1,0,0,1,0,110001
2,40000,95,1,1,1,2,1,110001
1,17000,550,0,0,1,1,0,110001
3,15000,900,0,0,1,3,0,110001
1,6000,25,0,1,1,1,0,110001
3,85000,325,1,2,0,3,1,110001
2,18000,80,0,1,1,2,0,110001
2,7500,77,0,2,1,1,0,110001
2,10000,60,0,1,1,1,0,110001
1,9000,100,0,0,1,1,0,110001
3,24000,1300,0,1,1,2,0,110001
2,12000,500,1,1,1,2,1,110001
2,10500,500,1,1,1,2,1,110001
2,31000,1200,0,1,1,2,0,110001
1,9000,250,0,1,1,1,0,110001
2,9000,700,0,1,1,1,0,110001
3,27000,1050,1,2,2,2,1,110001
2,12500,500,1,1,1,2,1,110001
2,15000,1100,0,1,0,2,0,600001
2,6500,1000,0,1,1,2,0,600001
3,90000,2400,1,1,1,3,1,600001
3,200000,3000,0,0,2,4,1,600001
1,15000,650,1,1,1,1,0,600001
2,15000,1000,1,1,0,2,0,600001
2,7600,700,0,2,1,2,0,600001
3,29000,1200,1,1,0,3,1,600001
3,20000,1710,0,1,1,3,0,600001
2,12000,600,0,0,1,2,0,600001
2,10500,1080,0,2,1,2,0,600001
2,29000,1300,0,1,1,2,0,600001
2,26000,1027,0,1,0,2,1,600001
3,25000,1350,0,0,2,3,0,600001
2,10000,950,0,2,2,2,0,600001
2,14000,1300,0,2,1,2,0,600001
2,6000,600,0,2,1,1,0,600001
3,40000,1428,0,2,0,2,0,600001
2,23000,920,1,1,1,2,0,600001
2,10000,600,1,1,1,2,0,600001
2,10000,810,1,2,0,1,0,600001
2,15000,1200,0,1,1,2,0,600001
1,11000,550,0,1,1,1,0,600001
2,20000,600,0,2,2,1,0,600001
2,15000,850,0,0,1,1,0,600001
4,22000,2117,1,1,1,4,0,600001
2,6000,900,0,2,0,2,0,600001
2,20000,1000,0,1,1,2,0,600001
1,6500,500,0,2,1,1,0,600001
2,12000,800,0,1,1,1,0,600001
2,27000,1550,0,1,1,3,0,600001
2,15000,1500,0,2,1,2,0,600001
3,20000,1700,1,0,1,6,0,600001
2,22000,700,0,1,1,2,0,600001
1,7000,400,0,2,1,1,0,600001
2,7000,450,0,1,1,1,0,600001
1,6500,500,0,0,1,1,0,600001
2,9000,770,0,1,1,2,0,600001
1,4500,150,0,1,1,1,0,600001
2,12000,850,0,2,2,2,0,600001
2,18000,1100,1,1,0,2,0,600001
2,8000,650,1,2,1,1,0,600001
1,5000,550,0,2,1,1,0,600001
2,14000,1000,0,2,1,2,0,600001
1,6500,250,0,1,1,1,0,600001
2,10000,790,1,1,1,2,0,600001
2,13000,600,0,1,1,2,0,600001
2,11200,700,0,2,1,2,0,600001
1,8900,550,1,2,1,1,0,600001
1,12000,500,0,2,1,1,0,600001
3,45000,1800,1,2,0,3,1,600001
3,35000,1550,1,1,0,2,1,600001
3,34999,1462,1,1,2,3,1,600001
2,11000,970,1,1,0,2,0,600001
3,150000,2300,1,1,0,3,1,600001
2,15000,700,0,2,1,1,0,600001
2,15000,674,1,2,0,2,0,600001
2,10000,750,1,2,2,2,0,600001
2,12000,1000,0,1,1,2,0,600001
2,10000,1030,1,1,1,2,0,600001
3,35000,1540,1,0,0,2,0,600001
3,40000,1800,1,2,0,3,1,600001
2,24000,1100,0,2,1,2,0,600001
2,12000,985,0,2,1,2,0,600001
2,30000,1200,1,1,1,2,1,600001
2,10000,1200,0,2,1,2,0,600001
2,15000,900,0,2,1,2,0,600001
2,33000,800,1,2,1,2,1,600001
2,9000,800,0,1,1,2,0,600001
3,30000,1500,0,1,1,3,0,600001
2,13000,680,0,2,1,2,0,600001
2,15000,800,0,1,1,2,0,600001
2,12000,875,0,1,0,2,0,600001
2,20000,880,1,1,2,2,0,600001
3,36000,1500,0,1,1,3,0,600001
2,10000,950,0,2,1,2,0,600001
2,16000,850,0,1,1,2,0,600001
1,6000,700,0,1,1,1,0,600001
3,22000,2000,0,1,2,2,0,600001
1,6000,450,0,2,1,1,0,600001
1,6500,400,0,2,1,1,0,600001
1,3000,350,0,2,1,1,0,600001
3,27000,1650,1,1,2,3,0,600001
2,8000,800,0,2,1,1,0,600001
2,12500,600,0,2,1,1,0,600001
2,11000,800,0,2,1,1,0,600001
3,40000,1600,0,1,1,3,0,600001
2,15000,700,1,2,0,2,1,600001
2,8000,800,0,1,1,2,0,600001
3,34000,2120,0,0,1,3,0,600001
1,7500,560,0,2,1,1,0,600001
1,14000,420,1,2,0,1,0,600001
2,15000,1000,2,0,1,2,0,600001
3,21000,1330,0,1,1,3,0,600001
3,12000,930,0,1,2,2,0,600001
3,75000,1900,1,1,2,3,1,600001
2,15000,1200,0,0,1,2,0,600001
1,6000,350,0,2,1,1,0,600001
3,20500,1000,0,1,1,1,0,600001
2,13500,1210,0,1,1,2,0,600001
2,10000,750,1,2,1,2,0,600001
3,15000,1150,1,1,1,3,0,600001
2,11000,800,1,2,2,2,0,600001
2,12000,930,1,0,2,2,0,600001
2,15000,2800,1,2,2,2,0,600001
2,20000,800,1,1,2,2,1,600001
2,24000,850,0,2,1,2,0,600001
2,16000,650,0,1,1,2,0,600001
2,10000,770,0,2,2,1,0,600001
3,30000,1800,1,1,0,3,0,600001
3,26000,1100,1,1,1,2,1,600001
2,10000,950,0,1,1,2,0,600001
3,15000,1250,0,1,1,2,0,600001
1,9000,400,0,2,1,1,0,600001
2,9000,575,1,1,1,2,0,600001
2,15000,1234,0,1,1,2,0,600001
2,12000,870,1,1,1,2,0,600001
2,20000,1162,0,1,1,2,1,600001
3,15000,2200,0,2,0,3,0,600001
1,8000,500,0,2,1,1,0,600001
3,13000,900,0,2,1,1,0,600001
1,6800,600,0,2,1,1,0,600001
2,9000,600,0,0,1,1,0,600001
3,14000,1600,1,0,1,3,0,600001
4,55000,2400,1,2,1,4,1,600001
3,50000,1600,1,1,0,3,1,600001
1,8000,400,1,2,1,1,0,600001
2,16000,1000,0,1,1,2,0,600001
2,15000,600,1,2,0,2,0,600001
2,15000,750,1,2,0,2,0,600001
2,15000,700,0,1,1,2,0,600001
4,75000,2200,0,1,2,5,0,600001
1,9000,500,0,1,1,1,0,600001
1,6500,700,0,2,1,1,0,600001
3,17000,1480,0,0,1,2,0,600001
3,49000,1700,1,0,0,3,1,600001
2,15000,830,0,1,1,2,0,600001
3,25000,1425,1,1,1,2,0,600001
3,40000,1550,1,2,0,3,1,600001
1,8000,200,0,1,1,1,0,600001
2,17500,1200,1,1,1,2,0,600001
3,11000,800,0,1,1,2,0,600001
3,8500,1261,1,1,1,3,0,600001
2,11000,425,1,1,1,2,0,600001
2,12500,940,0,2,1,2,0,600001
3,90000,2300,1,1,0,3,1,600001
2,14000,700,0,2,1,2,0,600001
3,150000,2400,1,0,1,3,1,600001
2,25000,1145,0,1,0,2,0,600001
2,18000,750,0,1,1,2,1,600001
3,17000,1250,0,1,1,3,0,600001
2,8500,900,0,2,1,2,0,600001
3,15000,800,1,1,0,2,0,600001
2,22000,800,0,1,1,2,0,600001
2,15000,900,0,1,1,2,0,600001
2,10000,600,0,2,1,1,0,600001
1,5000,250,0,2,1,1,0,600001
2,10000,910,0,1,1,2,0,600001
3,15000,1350,0,2,1,3,0,600001
3,34500,450,1,1,0,3,0,600001
1,8000,600,0,2,1,1,0,600001
3,330000,3600,1,1,1,3,1,600001
2,22000,800,1,2,2,2,0,600001
2,13000,850,1,2,2,2,0,600001
2,6500,1000,0,1,1,2,0,600001
2,18000,900,1,1,0,2,1,600001
3,30000,2400,0,0,1,3,0,600001
1,8500,400,1,2,1,1,0,600001
4,20000,1900,1,1,2,4,1,600001
2,12000,900,0,1,1,2,0,600001
2,18000,805,0,1,1,2,0,600001
2,19000,1200,0,2,1,2,0,600001
2,12000,800,0,0,1,2,0,600001
3,16000,1158,1,1,1,2,0,600001
1,5700,400,0,2,1,1,0,600001
1,15000,450,0,2,1,1,0,600001
2,11000,960,0,1,2,2,0,600001
3,17000,1400,0,1,1,2,0,600001
2,18000,970,0,0,1,2,0,600001
2,9500,1000,0,2,1,2,0,600001
2,12000,900,1,1,1,2,0,600001
2,8000,800,0,1,1,2,0,600001
2,12000,1100,1,1,2,1,0,600001
2,16000,800,0,2,1,2,0,600001
2,8000,800,0,2,1,1,0,600001
2,10000,898,0,1,2,2,0,600001
2,15000,800,1,1,1,2,0,600001
2,7500,600,0,2,1,1,0,600001
3,30000,2000,1,0,1,3,0,600001
2,16000,870,0,2,1,2,0,600001
2,14000,1100,1,1,2,2,1,600001
2,10000,650,1,2,1,2,0,600001
3,25000,1100,1,2,0,2,1,600001
2,11500,1250,1,1,1,2,0,600001
2,11000,1145,0,2,1,2,0,600001
2,10000,780,0,1,1,2,0,600001
1,7000,680,0,2,1,1,0,600001
2,18000,860,0,1,1,2,0,600001
1,7500,600,0,2,1,1,0,600001
2,7500,750,1,1,1,1,0,600001
2,12000,800,0,2,1,2,0,600001
2,12000,570,1,2,1,2,0,600001
2,40000,1150,0,0,1,2,0,600001
1,5000,350,0,2,1,1,0,600001
2,20000,894,0,1,1,2,0,600001
1,6500,600,0,1,1,1,0,600001
3,12000,900,0,1,1,2,0,600001
1,12000,550,0,2,1,1,0,600001
2,14000,717,0,1,1,2,0,600001
2,13000,660,1,1,2,2,1,600001
1,9000,700,1,1,2,1,0,600001
1,10000,800,0,1,1,1,0,600001
3,15000,1070,0,2,2,2,0,600001
2,15000,1000,0,1,2,2,0,600001
2,19000,1500,0,1,1,2,0,600001
2,15000,900,0,2,1,2,0,600001
2,16000,1700,0,2,1,2,0,600001
2,12000,900,0,1,1,2,0,600001
2,11000,805,0,2,1,2,0,600001
2,8000,750,0,2,1,2,0,600001
2,10000,1000,0,0,1,2,0,600001
3,70000,1500,1,0,1,3,0,600001
3,45000,3200,0,2,1,3,0,600001
3,60000,1700,1,1,1,3,1,600001
2,12000,1000,0,1,1,2,0,600001
3,80000,2036,0,1,0,3,1,600001
2,23999,610,1,0,1,1,1,600001
2,23000,1100,0,0,1,2,0,600001
2,16000,900,1,1,0,2,0,600001
2,14000,840,0,1,1,2,0,600001
3,13000,965,0,1,1,2,0,600001
2,14000,800,0,2,1,2,0,600001
1,7000,700,0,2,1,2,0,600001
1,3500,600,0,2,0,1,0,600001
1,12000,650,1,1,2,2,0,600001
1,8000,320,0,2,1,1,0,600001
2,25000,700,0,1,1,1,0,600001
2,12000,850,0,2,1,2,0,600001
1,7000,550,0,2,1,1,0,600001
3,20000,1400,1,1,2,3,0,600001
2,18000,1300,0,2,1,2,0,600001
2,15000,1125,0,1,1,2,0,600001
2,11000,780,1,1,2,2,0,600001
3,65000,2200,1,2,0,3,1,600001
3,75000,2500,1,2,1,3,1,600001
1,15000,1300,0,0,0,2,0,600001
2,12000,619,1,0,1,1,0,600001
2,8500,700,1,1,1,1,0,600001
3,38000,2100,0,1,1,3,0,600001
3,30000,2000,0,2,1,3,0,600001
1,9000,700,0,1,1,1,0,600001
3,25000,2000,0,1,1,3,0,600001
2,9000,600,1,2,1,2,0,600001
1,8500,550,1,2,0,2,0,600001
1,7000,300,0,2,1,1,0,600001
2,25000,800,1,1,0,2,1,600001
2,8500,850,0,2,1,2,0,600001
1,6500,450,1,1,1,1,0,600001
1,7000,500,0,2,1,1,0,600001
1,4500,115,0,2,0,1,0,600001
2,22000,800,1,2,1,2,0,600001
2,10000,600,0,1,2,1,0,600001
2,16000,800,0,2,1,2,0,600001
3,85000,1725,0,0,1,2,1,600001
2,15000,1330,1,0,1,2,0,600001
3,25000,2064,0,1,2,4,0,600001
1,9000,700,0,1,1,1,0,600001
2,20000,900,0,1,1,2,0,600001
2,15000,1066,0,2,2,2,0,600001
2,9000,700,1,1,0,2,0,600001
2,14000,900,0,0,1,2,0,600001
2,15000,700,0,1,1,2,0,600001
3,14000,950,1,1,1,2,0,600001
2,8000,850,0,2,1,2,0,600001
2,13500,600,1,0,1,2,1,600001
2,12000,750,0,1,0,2,0,600001
2,7500,850,0,2,1,2,0,600001
3,20000,1650,1,1,0,3,0,600001
2,11000,960,0,2,2,2,0,600001
2,11000,1200,1,2,0,2,0,600001
2,17500,650,1,0,1,2,0,600001
2,8000,800,1,2,1,2,0,600001
3,25000,1350,0,1,1,3,0,600001
2,12000,560,1,1,2,2,0,600001
1,5250,250,0,2,1,1,0,600001
2,25000,685,0,2,0,2,0,600001
2,14000,1021,0,1,1,2,0,600001
3,24000,1200,1,2,1,3,0,600001
3,35000,1557,0,1,1,3,0,600001
2,8000,550,0,2,1,1,1,600001
2,16000,800,0,1,1,2,0,600001
3,28000,917,1,1,2,2,0,600001
2,16000,960,0,1,1,2,0,600001
2,13000,1000,0,2,1,2,0,600001
2,35000,1000,0,0,0,2,1,600001
1,11000,579,0,1,1,1,0,600001
1,5000,800,1,2,1,1,0,600001
2,23000,1100,1,2,0,2,1,600001
2,11000,635,1,1,0,2,0,600001
3,25000,1700,1,1,1,3,0,600001
1,4500,600,0,2,1,1,0,600001
4,100000,2500,1,2,1,4,1,600001
3,47500,1920,0,1,2,3,1,600001
2,7500,850,0,1,0,2,0,600001
3,16500,1850,0,2,0,3,0,600001
2,18000,1375,1,0,2,1,0,600001
2,7000,700,0,2,1,2,0,600001
1,8000,700,0,2,1,2,0,600001
1,10000,675,0,2,1,1,0,600001
3,7000,900,0,2,1,2,0,600001
2,35000,1020,1,0,1,2,0,600001
4,100000,3000,1,2,0,4,1,600001
2,13000,800,1,1,0,1,0,600001
2,10000,600,0,2,1,1,0,600001
2,14000,890,0,2,2,2,0,600001
3,46000,1700,0,1,1,3,1,600001
4,65000,2000,1,1,0,3,1,600001
2,9000,800,1,1,1,2,0,600001
3,13500,1002,0,0,1,2,0,600001
3,29000,1225,1,1,1,3,1,600001
2,23999,610,1,0,1,1,1,600001
3,26000,1200,0,1,2,3,0,600001
2,8200,850,0,2,1,2,0,600001
1,15000,500,0,1,2,1,0,600001
2,10000,778,0,2,1,2,0,600001
2,20000,850,1,2,0,2,0,600001
2,15000,800,1,2,1,2,0,600001
2,14000,1200,0,1,1,2,0,600001
2,11000,750,0,2,1,2,0,600001
1,6500,550,0,2,1,1,0,600001
3,26000,1567,1,0,1,3,0,600001
1,7500,650,0,1,1,1,0,600001
2,14500,1150,1,2,0,2,0,600001
6,280000,4500,1,1,0,5,1,600001
2,12000,900,0,2,1,2,0,600001
3,45000,1450,1,2,0,2,1,600001
2,22000,850,0,1,1,2,0,600001
1,7000,550,0,2,1,1,0,600001
1,7000,600,1,2,1,1,0,600001
2,45000,1200,0,0,1,2,0,600001
4,20000,1450,0,1,1,4,0,600001
2,14000,560,1,1,2,2,0,600001
2,18000,1113,0,1,2,2,0,600001
3,20000,1600,0,1,1,4,0,600001
1,10000,550,1,2,1,1,0,600001
2,25000,1200,1,2,1,2,1,600001
2,18000,900,0,1,2,2,0,600001
1,5000,800,0,2,2,1,0,600001
2,12000,1200,0,1,1,2,0,600001
2,13000,1000,0,1,1,2,0,600001
2,30000,1100,0,1,1,2,0,600001
2,9000,700,0,0,1,1,0,600001
1,12000,650,0,2,1,1,0,600001
3,30000,1500,1,1,2,2,0,600001
3,20000,1175,1,0,0,2,0,600001
2,12000,750,0,2,1,2,0,600001
2,9500,1010,0,1,1,2,0,600001
2,22000,1050,0,1,2,2,1,600001
3,23000,1060,1,2,0,2,0,600001
2,9500,900,0,2,1,2,0,600001
2,13500,1000,0,1,2,2,0,600001
1,12000,450,0,2,1,1,0,600001
3,33000,1600,1,1,1,3,1,600001
3,33000,1760,0,1,1,3,0,600001
2,18999,618,1,1,1,2,1,600001
3,18000,1220,0,1,1,2,0,600001
1,8500,580,0,2,1,1,0,600001
3,20000,1651,0,1,2,3,0,600001
2,9000,705,1,1,1,2,0,600001
1,7000,700,0,2,1,1,0,600001
3,53000,1700,1,0,1,3,1,600001
2,14000,901,0,2,1,2,0,600001
2,21000,1100,0,0,1,2,0,600001
3,16000,1120,0,1,1,2,0,600001
2,26000,1300,1,1,0,2,1,600001
3,20000,1350,0,0,0,3,0,600001
2,25000,1340,0,1,2,2,0,600001
1,10000,250,0,2,1,1,0,600001
2,11500,700,1,1,1,2,0,600001
2,15000,650,1,2,0,2,0,600001
1,4200,490,0,1,1,1,0,600001
2,9500,700,1,2,1,1,0,600001
1,8000,580,0,2,1,2,0,600001
2,16000,1400,1,1,0,3,0,600001
2,12000,850,1,1,1,2,0,600001
2,12000,850,1,1,1,2,0,600001
2,12000,900,0,2,1,2,0,600001
2,13000,780,0,0,1,2,0,600001
3,15723,1246,0,1,1,2,0,600001
1,6000,300,0,1,1,1,0,600001
2,10000,900,0,2,1,2,0,600001
1,3000,350,0,2,1,1,0,600001
2,7500,900,0,2,1,2,0,600001
2,18000,1099,0,1,2,2,0,600001
3,16500,1530,1,1,1,3,0,600001
3,35000,2000,0,1,1,3,0,600001
3,15000,1095,0,0,1,2,0,600001
2,7000,780,1,2,2,2,0,600001
3,38000,1300,1,2,1,3,1,600001
2,20000,900,0,1,1,2,0,600001
1,7500,450,0,2,1,1,0,600001
2,12500,400,0,2,1,2,0,600001
3,16000,900,0,1,1,2,0,600001
2,16000,935,1,2,0,2,0,600001
1,8500,450,0,2,1,1,0,600001
2,30000,1020,1,0,1,2,1,600001
3,16000,1280,0,1,1,2,0,600001
1,5700,450,1,1,2,1,0,600001
2,18000,1120,0,1,1,2,0,600001
2,15000,1000,0,1,1,2,0,600001
2,7500,1000,0,1,1,2,0,600001
2,9000,750,0,2,1,2,0,600001
2,13000,1000,0,1,1,2,0,600001
3,25000,1100,0,2,1,2,0,600001
3,130000,3000,0,0,1,3,1,600001
2,13000,650,0,1,1,2,0,600001
3,20000,1500,1,1,1,3,0,600001
1,18000,500,0,2,1,1,0,600001
2,8000,700,0,2,1,1,0,600001
1,16000,450,0,0,1,1,0,600001
2,18000,700,1,2,0,2,1,600001
2,19000,1250,0,1,2,2,0,600001
2,7500,700,0,2,1,2,0,600001
2,15000,650,0,1,1,2,0,600001
2,19000,850,0,1,1,2,0,600001
2,10000,750,1,2,0,2,0,600001
3,45000,1780,0,1,1,3,0,600001
2,20000,980,0,2,1,2,0,600001
2,7500,700,0,2,1,2,0,600001
2,14000,600,1,1,1,2,1,600001
2,5000,800,0,2,1,2,0,600001
2,20000,1500,0,1,1,2,0,600001
3,15000,1402,1,1,1,3,0,600001
3,75000,1500,1,1,1,3,1,600001
3,30000,1300,0,0,1,3,0,600001
